03203,ACICLOSINA,ACICLOVIR,3%,MG,T/5 G,,O,,,,307.75,0,042,,O,O,O,,,,21817F04299,02/10/2008,,17F042,,,G,
03204,VIRAMED,ACICLOVIR,3%,,T/5 G,,O,,,,307.75,0,042,,O,O,O,,,,24317F04201,02/10/2008,,17F042,,O,G,
03205,VIRGAN,GANCICLOVIR,"0,15%",,T/5G,,O,,,,0.00,0,140,,O,O,O,,,,02217F13001,,,17F130,,,P,
03206,PRENACID,DENOSIDE,"0,25",%,FL/10 ML,,O,,,,0.00,0,013,,O,O,O,,,,01417G04698,,,17G046,,,G,
03207,PRENACID,DENOSIDE,"0,25",%,T/10 G,,O,,,,0.00,0,042,,O,O,O,,,,01417G04798,,,17G047,,,G,
03208,MAXILODRE,DEXAMETHASONE/NEOMYCINE SULFATE/POLYMYXINE B SULF,100MG/350000UI/600000UI/100ML,,FL/3 ML,,O,,,,0.00,0,013,,,,O,213,,,45517G04818,,,17G048,,,G,
03209,"P,N,D",DEXAMETASONE/NEOMYCINE/ POLYMIXINE B,100MG/35000UI,,FL/3 ML,,O,,,,0.00,0,013,,,,O,,,,02317G04899,,,17G048,,,G,
03210,MAXIDROL,DEXAMETHASONE/NEOMYCINE/POLYMEXINE B,100MG/350000UI/600000UI/100ML,MG/350000U,FL/3 ML,,O,,,,0.00,0,013,,,,O,,,,02817G04897,,,17G048,,,P,
03211,HYDROCORT,HYDROCORTISONE,1,%,FL/10 ML,,O,,,,0.00,0,013,,O,O,O,,,,16517G05198,,,17G051,,,G,
03214,SOLUCORT,PREDNISOLONE,"0,25",%/5ML,FL/10 ML,,O,,,,0.00,0,013,,O,O,O,,,,02417G05399,,,17G053,,,P,
03215,CRONOLONE,TRIAMCINOLONE,"0,10",%,T/5 G,,O,,,,0.00,0,013,,O,O,O,,,,01217G05498,,,17G054,,,G,
03216,MAXIDROL,DEXAMETHASONE/NEOMYCINE/ POLYMEXINE B,"0,1G/350000 U",,"T/3,5 G",,O,,,,0.00,0,042,,O,O,O,,,,02817G11000,,,17G110,,,P,
03217,FLUCON,FLUOROMETHOLONE,"0,10%",,FL/3ML,,O,22/02/2003,,,0.00,0,013,,O,O,O,,,,02817G13403,,,17G134,,,P,
03218,CROPINE,ATROPINE,"0,25",%,FL/15 ML,,O,,,,322.50,0,013,,O,O,O,,,,01217H05598,18/06/2023,,17H055,,,G,
03219,ATROPINE-ALCON,ATROPINE,"0,30%",,FL/10 ML,,O,,,,215.00,0,013,,,,O,,,,02817H05697,18/06/2023,,17H056,,,P,
03220,ATROPINE ALCON,ATROPINE,"0,30",%,FL/10 ML,,O,,,,215.00,0,013,,,,O,,,,02817H05699,18/06/2023,,17H056,,,P,
03221,CROPINE,ATROPINE,"0,50%",,FL/15 ML,,O,,,,322.50,0,013,,O,O,O,,,,01217H05799,18/06/2023,,17H057,,,G,
03222,ATROPINE-ALCON,ATROPINE,"0,50%",,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02817H05797,18/06/2023,,17H057,,,P,
03223,ATROPINE ALCON,ATROPINE,"0,50",%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02817H05799,18/06/2023,,17H057,,,P,
03224,COLIRCUSI  ATROPINE,ATROPINE,"0,50",%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,03217H05798,18/06/2023,,17H057,,,G,
03225,APITROPIN,ATROPINE,"0,5",%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,16517H05798,18/06/2023,,17H057,,,G,
03226,MIDRISOL,ATROPINE,"0,50",%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,17717H05798,18/06/2023,,17H057,,,G,
03227,CROPINE,ATROPINE,1%,,FL/15 ML,,O,,,,322.50,0,013,,O,O,O,,,,01217H05899,18/06/2023,,17H058,,,G,
03228,ATROPINE-ALCON,ATROPINE,1%,,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02817H05897,18/06/2023,,17H058,,,P,
03229,ATROPINE ALCON,ATROPINE,1,,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02817H05899,18/06/2023,,17H058,,,P,
03230,COLIRCUSI ATROPINE,ATROPINE,1,%,FL/10 ML,,O,,"",,215.00,0,013,,O,O,O,,, ,03217H05898,18/06/2023,,17H058,, ,G,
03231,ATROPINE,ATROPINE,1,%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,13517H05898,18/06/2023,,17H058,,,P,
03232,APITROPIN,ATROPINE,1,%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,16517H05898,18/06/2023,,17H058,,,G,
03233,MIDRISOL,ATROPINE,1,%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,17717H05898,18/06/2023,,17H058,,,G,
03234,SKIACOL,CYCLOPENTOLATE CHLORHYDRATE,"0,50",%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,02817H05997,18/06/2023,,17H059,,,P,
03235,PENTOLATE,CYCLOPENTOLATE,"0,50",%,FL/10 ML,,O,,,,215.00,0,081,,O,O,O,,,,16517H05998,18/06/2023,,17H059,,,G,
03236,NEOSYNEPHRINE,PHENYLEPHRINE,5,%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,02217H06097,18/06/2023,,17H060,,,P,
03237,NEOSYNEPHRINE,PHENYLEPHRINE,10,%,FL/5 ML,,O,,,,107.50,0,013,,O,O,O,,,,02217H06197,18/06/2023,,17H061,,,P,
03238,NEOSYNEPHRINE,PHENYLEPHRINE,10,%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02417H06199,18/06/2023,,17H061,,,P,
03239,APIFRIN -10,PHENYLEPHRINE,10,%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,16517H06198,18/06/2023,,17H061,,,G,
03240,MYDRIATICUM,TROPICAMIDE,"0,5%",%,FL/10 ML,,O,,,,215.00,0,013,,O,O,O,,,,02417H06299,18/06/2023,,17H062,,,P,
03241,INDOCID,INDOMETACINE,1,%/3ML,FL/30 ML,,O,,,,0.00,0,013,,O,O,O,,,,02417J06599,,,17J065,,,P,
03242,INDOCOLLYRE,INDOMETACINE,"0,10",%,FL/5 ML,,O,,,,0.00,0,013,,,,O,,,,09617J06698,,,17J066,,,P,
03243,VOLTAREN,DICLOFENAC,"0,10%",,FL/5 ML,,O,,,,0.00,0,013,,,,,,,,02217J11800,,,17J118,,,P,
03244,DICLOGESIC,"DICLOFENAC, DE SODIUM","0,1%",,FL/5ML,,O,,,,0.00,0,285,,O,O,O,213,,,05517J11821,,,17J118,,,G,
03245,FLUORESCEINE SODIQUE,FLUORESCEINE,10,%,B/1 AMP de 5ML,,O,,,,0.00,0,071,,,,O,,,,02217K06898,,,17K068,,,P,
03246,GONIOSOL,HYDROXYETHYLCELLULOSE,1,%,FL/10 ML,,O,,,,0.00,0,013,,,,O,,,,02817K07097,,,17K070,,,P,
03247,CATACOL,INOSINE MONOPHOSPHATE,1,MG/ML,FL/10 ML,,O,,,,0.00,0,013,,O,O,O,,,,02817K07197,,,17K071,,,P,
03249,LACRISIFI,LARMES ARTIFICIELLES,"0,5",%-010 %,FL/10 ML,,O,,,,0.00,0,013,,,,O,,,,01417K07497,,,17K074,,,G,
03250,LARMES ARTFICIELLES,LARMES ARTIFICIELLES,"1,4",%/10 ML,FL/15 ML,,O,,,,0.00,0,013,,,,O,,,,02217K07498,,,17K074,,,P,
03251,DACRYOLARMES,LARMES ERTIFICIELLES,1G/100ML,,FL/10ML,,O,,,,0.00,0,081,,,,O,,,,17917K07498,,,17K074,,,G,
03252,KERATYL,NANDROLONE,1,%,FL/5 ML,,O,,,,0.00,0,013,,O,O,O,,,,09617K07598,,,17K075,,,P,
03253,VITAMINE A FAURE,RETINOL,150 000,UI,FL/10 ML,,O,,,,0.00,0,013,,O,O,O,,,,02217K07898,,,17K078,,,P,
03254,LACRINORM,CARBOMERE 980,"0,2%",,T/10G,,O,,,,0.00,0,140,,,,O,,,,09617K11101,,,17K111,,,G,
03255,DIFRAREL 100,EXTRAIT ANTHOCYANOSIDIQUE/BETACAROTENE,100,MG/5MG,B/20,,O,,,,0.00,0,156,,,,O,,,,05117L08099,,,17L080,,,P,
03256,DIFRAREL E,EXTRAIT ANTHOCYANOSIDIQUE/TOCOPHEROL,50MG/50MG,MG/50MG,B/24,,O,,21/11/2006,,0.00,0,156,,,,O,,,,05117L08199,,,17L081,,,P,
03260,OTOFA,RIFAMYCINE,"2,6/100",G/ML,FL/10 ML,,O,,,,0.00,0,065,,O,O,O,,,,10618A00298,,,18A002,,,P,
03261,PANOTILE,POLYMYXINE /NEOMYCINE/ACETATE DE FLUDROCORTISONE/,1000 000UI/1G,,FL/8ML,,O,,,,0.00,0,060,,O,O,O,,,,09318A02102,,,18A021,,,G,
03262,OTORALGYL A LA PHENYLEPHRINE,CHLORHYDRATE DE LIDOCAINE/CHLOHYDRATE DE PHENYLER,"1,00G/0,25G/5",,FL/15ML,,O,,,,0.00,0,065,,,,O,,,,17918A02202,,,18A022,,,G,
03263,COLICORT,COLISTINE/TETRACYCLINE/PREDNISOLONE,"25/1/0,1",MUI/%,FL/5 ML,,O,,,,0.00,0,060,,O,O,O,,,,02418B00399,,,18B003,,,P,
03264,OTOCROVIS,FLUOCINOLONE/POLYMYXINE B,"0,03",%,FL/10 ML,,O,,,,0.00,0,065,,O,O,O,,,,01218B00498,,,18B004,,,G,
03265,POLYDEXA,NEOMYCINE SULFATE/POLYMYXINE/DEXAMETHASONE/METASU,"1G/1MUI/0,1G/100ML",,"FL/10,5ML",,O,11/03/2003,,,0.00,0,065,,O,O,O,,,,26918B02203,,,18B022,,,P,
03266,TANGANIL,ACETYL DL LEUCINE,500 /5,MG/ML,B/5 AMP de 5 ML,,O,,,,0.00,0,071,,O,O,O,,,,09918C00598,,,18C005,,,P,
03267,TANGANIL,ACETYL DL LEUCINE,500,MG,B/30,,O,,,,0.00,0,014,,O,O,O,,,,09918C00698,,,18C006,,,P,
03268,VERTILOX,BETAHISTINE,8,MG,B/100,,O,,,,560.00,0,014,,,,O,,,O,01818C00799,02/10/2008,CPR : Remboursable uniquement dans le vertige de Meniere.(Applicable a compter du 29/10/2017),18C007,,,G,
03269,SERC,BETAHISTINE,8,MG,B/100,,O,,,,560.00,0,014,,,,O,,,O,03118C00797,02/10/2008,CPR : Remboursable uniquement dans le vertige de Meniere.(Applicable a compter du 29/10/2017).,18C007,,,P,
03270,MICROSERC,BETAHISTINE,8,MG,B/30,,O,,,,168.00,0,014,,,,O,,,O,17218C00799,02/10/2008,CPR : Remboursable uniquement dans le vertige de Meniere.(Applicable a compter du 29/10/2017),18C007,,,G,
03271,ALFINOR,BETAHISTINE,8,MG,B/100,,O,,,,560.00,0,014,,,,O,,,O,17818C00798,02/10/2008,CPR : Remboursable uniquement dans le vertige de Meniere.(Applicable a compter du 29/10/2017).,18C007,,O,G,
03272,BETAHISTINE BIOGARAN,BATAHISTINE,8MG,MG,B/30,,O,23/10/2005,,,168.00,0,014,,O,O,O,,,O,29518C00705,02/10/2008,CPR : Remboursable uniquement dans le vertige de Meniere.(Applicable a compter du 29/10/2017).,18C007,,,G,
03274,TANAKAN,GINKGO BILOBA,40,MG/ML,FL/30 ML,,O,,27/07/2003,,0.00,0,083,,,,O,,,,02018C01997,,,18C019,,,P,
03275,GINGERAL,GINKGO BILOBA,40,MG/ML,FL/125 ML,,O,,27/07/2003,,0.00,0,066,,,,O,,,,06418C01998,,,18C019,,,G,
03276,GINKOBA,GINKO BILOBA,40,MG/ ML,FL/15 ML,,O,,27/07/2003,,0.00,0,083,,,,O,,,,07918C01999,,,18C019,,,G,
03277,TEBOKAN FORT,GINKGO BILOBA,40,MG/ML,FL/50 ML,,O,,27/07/2003,,0.00,0,031,,,,O,,,,19618C01998,,,18C019,,,G,
03281,OTIPAX,PHENAZONE/CHLORHYDRATE DE LIDOCAINE,4G/1G,,FL/15ML,,O,,,,0.00,0,065,,,,O,,,,10118D02000,,,18D020,,,P,
03282,FLUVERMAL,FLUBENDAZOLE,100,MG,B/6,,O,,,,0.00,0,014,,O,O,O,,,,09519B00498,,,19B004,,,P,
03283,FLUVERMAL,FLUBENDAZOLE,100 MG/5 ML,,FL/30 ML,,O,,,,0.00,0,088,,O,O,O,,,,09519B00598,,,19B005,,,P,
03284,BENDAZOL,MEBENDAZOLE,100,MG,B/6,,O,,,,0.00,0,014,,,,O,,,,04319B00698,,,19B006,,,G,
03285,WORMGO,MEBENDAZOLE,100,MG,B/6,,O,,,,0.00,0,014,,,,O,,,,14619B00698,,,19B006,,,G,
03286,WORMAZOL,MEBENDAZOLE,100,MG,B/6,,O,,,,0.00,0,014,,,,O,,,,17319B00698,,,19B006,,,G,
03287,VERMAZOL,MEBENDAZOLE,100,MG,B/6,,O,,,,0.00,0,137,,,,O,,,,17419B00699,,,19B006,,,G,
03288,MEBEVIS,MEBENDAZOLE,20MG,,FL/80 ML,,O,,,,0.00,0,088,,,,O,,,,01219B00799,,,19B007,,,G,
03289,MEBANDAN,MEBENDAZOLE,20,MG,FL/30 ML,,O,,,,0.00,0,088,,,,O,,,,03819B00797,,,19B007,,,G,
03290,ANTHELMIN,MEBENDAZOLE,20,MG/ML,FL/30 ML,,O,,,,0.00,0,088,,,,O,,,,13719B00799,,,19B007,,,G,
03291,WORMAZOL,MEBENDAZOLE,20,MG,FL/30 ML,,O,,,,0.00,0,088,,,,O,,,,17319B00798,,,19B007,,,G,
03292,NOVARMIN,NICLOSAMIDE,500MG,,B/4,,O,,,,0.00,0,137,,O,O,O,,,,01319B00899,,,19B008,,,G,
03293,COMBANTRIN,PYRANTEL,125,MG,B/6,,O,,,,0.00,0,014,,O,O,O,213,,,04519B01098,,,19B010,,,P,
03294,HELMINTOX,PYRANTEL,125,MG,B/6,,O,,,,0.00,0,143,,O,O,O,,,,08719B01098,,,19B010,,,G,
03295,COMBANTRIN,PYRANTEL,125,"MG/2,5ML",FL/15 ML,,O,,,,0.00,0,056,,O,O,O,,,,04519B01199,,,19B011,,,G,
03296,HELMINTOX,PYRANTEL,125,MG/CAC,FL/15 ML,,O,,,,0.00,0,056,,O,O,O,,,,08719B01198,,,19B011,,,G,
03297,CROBENDAZOLE,THIABENDAZOLE,500 MG,,B/6,,O,,,,0.00,0,137,,O,O,O,,,,01219B01299,,,19B012,,,G,
03298,MEBANDAN,MEBENDAZOLE,100,MG,B/8,,O,,,,0.00,0,131,,,,,,,,03819B02797,,,19B027,,,G,
03299,HELMINTOX,PYRANTEL,250MG,,B/3,,O,,,,0.00,0,143,,H,S,O,,,,08719B02800,,,19B028,,,G,
03300,CROQUINE,CHLOROQUINE,100MG,,B/20,,O,,,,0.00,0,014,,O,O,O,,,,01219C01499,,,19C014,,,G,
03301,NIVAQUINE,CHLOROQUINE,100,MG,B/20,,O,,,,0.00,0,014,,O,O,O,,,,01619C01496,,,19C014,,,P,
03302,CHLOROQUINE,CHLOROQUINE,100,MG,B/30,,O,,,,0.00,0,014,,O,O,O,,,,09919C01499,,,19C014,,,G,
03303,NIVAQUINE,CHLOROQUINE,"0,50",%,FL/150 ML,,O,,,,0.00,0,056,,O,O,O,,,,01619C01596,,,19C015,,,P,
03306,GLUCANTIME,ANTIMONIATE DE MEGLUMINE,"1,5",G/5ML,B/5 AMP de 5ML,,O,,,,0.00,0,004,,O,O,O,,,,01619D02498,,,19D024,,,P,
03307,FASIGYNE,TINIDAZOLE,500,MG,B/4,,O,,,,0.00,0,014,,O,O,O,213,,,04519D02698,,,19D026,,,P,
03308,PROTOGYN,TINIDAZOLE,500,MG,B/4,,O,,,,0.00,0,014,,O,O,O,,,,09819D02698,,,19D026,,,G,
03309,TINI-500,TINIDAZOLE,500MG,,B/4,,O,,,,0.00,0,014,,,,O,,,,23319D02601,,,19D026,,,G,
03310,BECLOMET FORT,BECLOMETASONE,250?G/BOUFFEE,?G,FL/200 DOSES,O,O,,,,408.00,0,087,,O,O,O,,,,05020A00398,02/10/2008,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:396.00da,20A003,,,G,
03311,CLENIL 250,BECLOMETASONE,250?G/BOUFFEE,?G/BOUFFEE,FL/200 DOSES,O,O,,,,408.00,0,001,,O,O,O,,,,09220A00398,02/10/2008,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:396.00da,20A003,,O,G,
03312,BECOTIDE,BECLOMETASONE,250?G/BOUFFEE,?G/BOUFFE,FL/80 DOSES,O,O,,,,163.20,0,001,,O,O,O,,,,11220A00398,02/10/2008,en cas de prescription de ce medicament anterieure ala date du 02/10/2008 il ya lieu d'appliquer le tarif de reference suivant:158.40da,20A003,,,P,
03313,BECLOJET,BECLOMETASONE,250?G/BOUFFEE,?G/BOUFFE,FL/200 DOSES + chamb,O,O,,,,408.00,0,087,,O,O,O,,,,12620A00399,02/10/2008,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:396.00da,20A003,,,G,
03314,BECLO-ASMA,BECLOMETASONE,250?G/BOUFFEE,?G/BOUFFE,FL/200 DOSES,O,O,,,,408.00,0,001,,O,O,O,,,,15520A00399,02/10/2008,En cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:396.00da,20A003,,O,G,
03315,BECLATE 250,BECLOMETHASONE,250?G/BOUFF,,FL/200 doses,O,O,,,,408.00,0,001,,O,O,O,,,,18220A00399,02/10/2008,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:396.00DA.,20A003,,,G,
03316,BECLOMET,BECLOMETASONE,50,?G,FL/200 DOSES,O,O,,,,692.00,0,087,,O,O,O,,,,05020A00498,02/10/2008,,20A004,,,G,
03317,CLENIL,BECLOMETASONE,50,?G/BOUFFEE,FL/200 DOSES,O,O,,,,692.00,0,001,,O,O,O,,,,09220A00498,02/10/2008,,20A004,,,G,
03318,BECONASE,BECLOMETASONE,50,?G/ BOUFFE,FL/100 DOSES,O,O,,,,346.00,0,090,,O,O,O,,,,11220A00498,02/10/2008,,20A004,,,P,
03319,BECLO-ASMA,BECLOMETASONE,50,?G/BOUFFEE,FL/200 DOSES,O,O,,,,692.00,0,001,,O,O,O,,,,15520A00499,02/10/2008,,20A004,,,G,
03320,BECLATE-50 INHALATEUR,BECLOMETASONE,50,?G/BOUFFEE,FL/200 DOSES,O,O,,,,692.00,0,001,,O,O,O,,,,18220A00499,02/10/2008,,20A004,,,G,
03321,INTAL,CROMOGLYCATE DE SODIUM,"22,2",MG,B/30,,O,,,,0.00,0,008,,,,O,,,,20220A00599,,,20A005,,,P,
03322,CROMAL-5,CROMOGLYCATE DE SODIUM,5,MG,FL/112 DOSES,,O,,,,0.00,0,044,,O,O,O,,,,18220A00698,,,20A006,,,G,
03323,INTAL 5 AEROSOL,CROMOGLYCATE DE SODIUM,5,MG/DOSES,FL/112DOSES,,O,,,,0.00,0,001,,O,O,O,,,,20220A00699,,,20A006,,,P,
03325,ATROVENT,IPRATROPIUM BROMURE,20,?G/BOUFFEES,FL/200 DOSES,,O,,,,0.00,0,001,,,,O,,,,15220A01198,,,20A011,,,P,
03326,TOTINAL,KETOTIFENE,1,MG,B/30,,O,,,,179.40,0,014,,,,O,213,,,00120A01297,02/10/2008,,20A012,,,G,
03327,TIFEN,KETOTIFENE,1,MG,B/30,,O,,,,179.40,0,014,,,,O,213,,,03520A01297,02/10/2008,,20A012,,,G,
03328,TEFANYL,KETOTIFENE,1,MG,B/30,,O,,,,179.40,0,014,,,,O,,,,04320A01299,02/10/2008,,20A012,,O,G,
03329,ZADITEN,KETOTIFENE,1,MG,B/60,,O,,,,358.80,0,027,,,,O,,,,06820A01297,02/10/2008,,20A012,,,P,
03330,TOTIFEN,KETOTIFENE,1,MG,B/60,,O,,,,358.80,0,027,,,,O,,,,11720A01299,02/10/2008,,20A012,,,G,
03331,KETOTIFENE,KETOTIFENE,1,MG,B/10,,O,,,,59.80,0,014,,,,O,,,,13520A01298,02/10/2008,,20A012,,,G,
03332,KETONIL,KETOTIFENE,1,MG,B/30,,O,,,,179.40,0,014,,,,O,,,,16620A01298,02/10/2008,,20A012,,,G,
03333,PROFILAR,KETOTIFENE,1,MG,B/30,,O,,,,179.40,0,014,,,,O,,,,17420A01298,02/10/2008,,20A012,,O,G,
03334,CIPANFENO,KETOTIFENE,1,MG,B/100,,O,,,,598.00,0,027,,,,O,,,,21820A01299,02/10/2008,,20A012,,,G,
03335,ALERFENE,KETOTIFENE,1MG,,B/30,,O,,,,179.40,0,014,,O,O,O,213,,,28420A01203,02/10/2008,,20A012,,O,G,
03336,TOFENIL,KETOTIFENE,1MG,MG,B/30,,O,28/07/2004,,,179.40,0,152,,O,O,O,,,,30920A01204,02/10/2008,,20A012,,O,G,
03337,TOTINAL,KETOTIFENE,1MG/5ML,,FL/100 ML,,O,,,,134.00,0,056,,,,O,213,,,00120A01397,02/10/2008,,20A013,,O,G,
03338,ALERFENE,KETOTIFENE,1MG/5ML,MG/5ML,FL/125 ML,,O,,,,167.50,0,083,,,,O,213,,,00320A01398,02/10/2008,,20A013,,O,G,
03339,ZADITEN,KETOTIFENE,1MG/5ML,,FL/150 ML,,O,,,,201.00,0,083,,,,O,,,,00720A01397,02/10/2008,,20A013,,,P,
03340,TIFEN,KETOTIFENE,1 MG/5ML,,FL/100 ML,,O,,,,134.00,0,056,,,,O,213,,,03520A01398,02/10/2008,,20A013,,,G,
03341,TEFANYL,KETOTIFENE,1MG/5ML,,FL/100 ML,,O,,"",,134.00,0,088,, ,,O,,, ,04320A01397,02/10/2008,,20A013,, ,G,
03342,KETOFENE,KETOTIFENE,1MG/5ML,,FL/125 ML,,O,,,,167.50,0,066,,,,O,,,,06420A01398,02/10/2008,,20A013,,,G,
03343,KETOTIFENE,KETOTIFENE,1MG/5ML,,FL/100 ML,,O,,,,134.00,0,083,,,,O,213,,,07320A01397,02/10/2008,,20A013,,,G,
03344,TOTILAM,KETOTIFENE,1MG/5ML,,FL/125 ML,,O,,,,167.50,0,056,,,,O,213,,,07720A01398,02/10/2008,,20A013,,O,G,
03345,KETONIL,KETOTIFENE,1MG/5ML,,FL/125 ML,,O,,,,167.50,0,088,,,,O,,,,16620A01398,02/10/2008,,20A013,,,G,
03346,PROFILAR,KETOTIFENE,1MG/5ML,,FL/120 ML,,O,,,,160.80,0,088,,,,O,,,,17420A01398,02/10/2008,,20A013,,,G,
03347,SALBUTAMOL,SALBUTAMOL,"0,5MG/ML",,B/10 AMP DE 1ML,,O,,,,0.00,0,071,,O,O,O,,,,08420A01400,,,20A014,,,G,
03348,VENTOLINE,SALBUTAMOL,"0,5",MG/ML,B/6 AMP de 1 ML,,O,,,,0.00,0,071,,O,O,O,,,,11220A01499,,,20A014,,,P,
03349,ASMANORE,SALBUTAMOL,2,MG,B/30,,O,,,,165.00,0,014,,O,O,O,,,,04320A01598,02/10/2008,,20A015,,O,G,
03350,BUTAMOL,SALBUTAMOL,2,MG,B/20,,O,,,,110.00,0,014,,O,O,O,,,,10920A01599,02/10/2008,,20A015,,,G,
03351,VENTOLINE,SALBUTAMOL,2,MG,B/40,,O,,,,220.00,0,014,,O,O,O,,,,11220A01598,02/10/2008,,20A015,,,P,
03352,BUTOVENT,SALBUTAMOL,2,MG,B/50,,O,,,,275.00,0,014,,O,O,O,,,,11720A01599,02/10/2008,,20A015,,,G,
03353,ASMADIL,SALBUTAMOL,2,MG,B/30,,O,,,,165.00,0,014,,O,O,O,,,,11820A01598,02/10/2008,,20A015,,O,G,
03354,SALBUTAMOL,SALBUTAMOL,2MG,MG,B/40,,O,,,,220.00,0,014,,O,O,O,,,,13520A01598,02/10/2008,,20A015,,,G,
03355,FARCOLIN,SALBUTAMOL,2,MG,B/20,,O,,,,110.00,0,014,,O,O,O,,,,13720A01599,02/10/2008,,20A015,,,G,
03356,VENTEZE,SALBUTAMOL,2,MG,B/40,,O,,,,220.00,0,014,,O,O,O,,,,14620A01598,02/10/2008,,20A015,,,G,
03357,MEDOLIN,SALBUTAMOL,2,MG,B/100,,O,,,,550.00,0,014,,O,O,O,,,,17820A01599,02/10/2008,,20A015,,,G,
03358,ASTHALIN,SALBUTAMOL,2,MG,B/30,,O,,,,165.00,0,014,,O,O,O,,,,18220A01598,02/10/2008,,20A015,,,G,
03359,SALBUTAMOL,SALBUTAMOL,2MG/CAC,,FL/125 ML,,O,,,,0.00,0,056,,O,O,O,213,,,00720A01698,,,20A016,,,G,
03360,ASMANORE,SALBUTAMOL,2,MG/CAC,FL/100 ML,,O,,,,0.00,0,056,,O,O,O,,,,04320A01698,,,20A016,,,G,
03361,SALBUTAMOL-SAIDAL,SALBUTAMOL,2 MG/5ML,MG/ML,FL/150 ML,,O,,,,0.00,0,056,,O,O,O,213,,,00320A01697,,,20A016,,,G,
03362,VENTIOL,SALBUTAMOL,2,%,FL/125 ML,,O,,,,0.00,0,056,,O,O,O,,,,06420A01698,,,20A016,,,G,
03363,RABWALYSE,SALBUTAMOL,"0,4MG/ML",MG/ML,FL,,O,23/03/2005,,,0.00,0,056,,O,O,O,213,,,07320A01605,,,20A016,,,G,
03364,SALBULAM,SALBUTAMOL,2MG/5ML,,FL/125 ML,,O,,,,0.00,0,056,,O,O,O,213,,,07720A01698,,,20A016,,,G,
03365,VENTOLINE,SALBUTAMOL,2,MG/CAC,FL/150 ML,,O,,,,0.00,0,056,,O,O,O,,,,11220A01698,,,20A016,,,P,
03366,ASMADIL,SALBUTAMOL,2,MG/CAC,FL/120 ML,,O,,,,0.00,0,056,,O,O,O,,,,11820A01698,,,20A016,,,G,
03367,FARCOLIN,SALBUTAMOL,2,MG/CAC,FL/120 ML,,O,,,,0.00,0,056,,O,O,O,,,,13720A01699,,,20A016,,,G,
03368,VENTEZE,SALBUTAMOL,2,MG/CAC,FL/150 ML,,O,,,,0.00,0,056,,O,O,O,,,,14620A01698,,,20A016,,,G,
03369,MEDOLIN,SALBUTAMOL,2,MG/ 5 ML,FL/150 ML,,O,,,,0.00,0,056,,O,O,O,,,,17820A01699,,,20A016,,,G,
03370,ASTHALIN,SALBUTAMOL,2,MG/CAC,FL/100 ML,,O,,,,0.00,0,056,,O,O,O,,,,18220A01699,,,20A016,,,G,
03371,KOXMA,SALBUTAMOL,2MG/5ML,,FL/125ML,,O,22/11/2004,,,0.00,0,056,,,,,213,,,24220A01604,,,20A016,,,G,
03372,BUVENTOL,SALBUTAMOL,100,?G,FL/200 DOSES,O,O,,,,0.00,0,087,,O,O,O,,,,05020A01798,,,20A017,,,G,
03373,VENTMAX,SALBUTAMOL,100?G/BUFF?E,?G/BOUFFEE,FL/200 DOSES,O,O,,,,0.00,0,001,,O,O,O,,,,09220A01798,,,20A017,,,G,
03374,AEROLIN,SALBUTAMOL,100,?G/DOSE,FL/400 DOSES,O,O,,,,0.00,0,001,,O,O,O,,,,10920A01799,,,20A017,,,G,
03375,VENTOLINE,SALBUTAMOL,100,?G/BOUFFEE,FL/200 DOSES,O,O,,,,0.00,0,001,,O,O,O,,,,11220A01798,,,20A017,,,P,
03376,SALBUTAMOL,SALBUTAMOL,100,?G/BOUFFE,FL/10 ML,O,O,,,,0.00,0,001,,O,O,O,,,,13520A01798,,,20A017,,,G,
03377,BUTO -ASMA,SALBUTAMOL,100,?G/BOUFFE,FL/200 DOSES,O,O,,,,0.00,0,001,,O,O,O,,,,15520A01799,,,20A017,,,G,
03378,ASTHALIN,SALBUTAMOL,100,?G/BOUFFEE,FL/200 DOSES,O,O,,,,0.00,0,001,,O,O,O,,,,18220A01799,,,20A017,,,G,
